0, 0.0
1, 2.3710000000000003e-06
2, 3.537e-06
3, 4.424e-06
4, 5.291000000000001e-06
5, 6.384e-06
6, 7.257e-06
7, 8.177e-06
8, 9.114000000000001e-06
9, 1.0102000000000001e-05
10, 1.1003000000000001e-05
11, 1.1869000000000001e-05
12, 1.2761e-05
13, 1.3646000000000001e-05
14, 1.4563000000000001e-05
15, 1.5451e-05
16, 1.6341e-05
17, 1.7336e-05
18, 1.8246e-05
19, 1.9125e-05
20, 1.9979e-05
21, 2.0831e-05
22, 2.1691000000000003e-05
23, 2.2538e-05
24, 2.3444e-05
25, 2.4377e-05
26, 2.5419000000000002e-05
27, 2.6306000000000002e-05
28, 2.7169e-05
29, 2.8034000000000003e-05
30, 2.8904000000000003e-05
31, 2.9760000000000003e-05
32, 3.0616e-05
33, 3.1504e-05
34, 3.2387e-05
35, 4.6787000000000005e-05
36, 4.7951e-05
37, 4.8824000000000006e-05
38, 4.9696e-05
39, 5.0565e-05
40, 5.1414000000000006e-05
41, 5.2266000000000004e-05
42, 5.3143e-05
43, 5.3994000000000005e-05
44, 5.4856000000000005e-05
45, 5.5738e-05
46, 5.6631e-05
47, 5.7947000000000006e-05
48, 5.8832e-05
49, 5.9699000000000006e-05
50, 6.0563e-05
51, 6.1419e-05
52, 6.228100000000001e-05
53, 6.3142e-05
54, 6.400500000000001e-05
55, 6.486400000000001e-05
56, 6.572900000000001e-05
57, 6.658200000000001e-05
58, 6.7464e-05
59, 7.736e-05
60, 7.8218e-05
61, 7.910600000000001e-05
62, 7.9978e-05
63, 8.0839e-05
64, 8.1697e-05
65, 8.254800000000001e-05
66, 8.341e-05
67, 8.427100000000001e-05
68, 8.513700000000001e-05
69, 8.6023e-05
70, 8.6897e-05
71, 8.775900000000001e-05
72, 8.861800000000001e-05
73, 9.6661e-05
74, 9.754100000000001e-05
75, 9.840200000000001e-05
76, 9.9252e-05
77, 0.000100124
78, 0.00010097300000000001
79, 0.00010183
80, 0.000102695
81, 0.000103565
82, 0.00010442800000000001
83, 0.00010529200000000001
84, 0.00010616
85, 0.00010700400000000001
86, 0.000107881
87, 0.00010874100000000001
88, 0.00010961300000000001
89, 0.000111148
90, 0.000112026
91, 0.000112892
92, 0.000113751
93, 0.000114618
94, 0.000115494
95, 0.00011634600000000001
96, 0.00011722
97, 0.000118079
98, 0.00011894000000000001
99, 0.00011980400000000001
100, 0.00012067100000000001
101, 0.00012159
102, 0.000122487
103, 0.000123361
104, 0.000124226
105, 0.000125129
106, 0.00012600100000000002
107, 0.00012704100000000002
108, 0.000127901
109, 0.000128769
110, 0.000129633
111, 0.00013049400000000001
112, 0.000131364
113, 0.000132228
114, 0.0001331
115, 0.000133969
116, 0.000134826
117, 0.000135684
118, 0.000136586
119, 0.00013979000000000002
120, 0.00014066
121, 0.000141519
122, 0.00014238300000000002
123, 0.000143239
124, 0.000144093
125, 0.000144964
126, 0.00014583
127, 0.000146773
128, 0.00014763000000000002
129, 0.000148507
130, 0.000149364
131, 0.00015022
132, 0.000151087
133, 0.000151945
134, 0.00015282700000000002
135, 0.00015369300000000002
136, 0.000154575
137, 0.000155427
138, 0.000156279
139, 0.00015712700000000002
140, 0.00015797400000000002
141, 0.000158822
142, 0.000159703
143, 0.000160575
144, 0.00016143
145, 0.00016229500000000002
146, 0.00016316600000000002
147, 0.00016403
148, 0.00016489
149, 0.00016582600000000002
150, 0.00016669500000000002
151, 0.000167559
152, 0.00016842700000000002
153, 0.00016929
154, 0.00017014700000000002
155, 0.00017100200000000001
156, 0.000171862
157, 0.000172721
158, 0.000173573
159, 0.000174426
160, 0.000175285
161, 0.000176138
162, 0.00017702200000000001
163, 0.000177879
164, 0.000178734
165, 0.00017959
166, 0.000180442
167, 0.000181322
168, 0.000182205
169, 0.00018306500000000002
170, 0.000183925
171, 0.000184791
172, 0.000185682
173, 0.00018654200000000002
174, 0.00018746300000000002
175, 0.00018831900000000002
176, 0.000189175
177, 0.000190032
178, 0.000190897
179, 0.00019175
180, 0.00019261400000000002
181, 0.000193481
182, 0.00019434
183, 0.00019519100000000002
184, 0.000196059
185, 0.00019691
186, 0.000197764
187, 0.000198623
188, 0.00019947900000000002
189, 0.00020033
190, 0.00020118700000000002
191, 0.00020206500000000002
192, 0.000202959
193, 0.00020381200000000002
194, 0.000204672
195, 0.00020553700000000002
196, 0.000206402
197, 0.00020725000000000002
198, 0.00020813500000000003
199, 0.00020901400000000002
200, 0.00020989400000000002
201, 0.00021073900000000002
202, 0.00021169
203, 0.000214698
204, 0.000215583
205, 0.00021643
206, 0.000217292
207, 0.000218151
208, 0.000219015
209, 0.00021987900000000003
210, 0.00022074800000000002
211, 0.00022160500000000002
212, 0.00022250000000000001
213, 0.000223362
214, 0.000224231
215, 0.00022509800000000002
216, 0.00022597100000000002
217, 0.00022685100000000003
218, 0.00022771000000000003
219, 0.00022857000000000002
220, 0.00022944500000000002
221, 0.00023031100000000002
222, 0.00023117500000000002
223, 0.00023204100000000002
224, 0.00023291000000000002
225, 0.00023376900000000002
226, 0.00023465
227, 0.0002355
228, 0.00023637900000000002
229, 0.00023722800000000003
230, 0.000238086
231, 0.00023893700000000002
232, 0.000239804
233, 0.00024066000000000002
234, 0.00024161700000000001
235, 0.000242472
236, 0.000243343
237, 0.000244212
238, 0.00024507
239, 0.000245931
240, 0.000246792
241, 0.000247686
242, 0.000248548
243, 0.000249404
244, 0.000250262
245, 0.000251122
246, 0.00025197800000000003
247, 0.000252838
248, 0.000253695
249, 0.000254566
250, 0.00025542800000000004
251, 0.000256287
252, 0.000257148
253, 0.000258015
254, 0.00025886800000000004
255, 0.000259758
256, 0.000260619
257, 0.000261604
258, 0.00026265100000000003
259, 0.000263575
260, 0.00026453100000000003
261, 0.00026543000000000004
262, 0.00026633
263, 0.00026723000000000003
264, 0.000268161
265, 0.000269078
266, 0.000269983
267, 0.000270895
268, 0.000271807
269, 0.000272735
270, 0.000273729
271, 0.000274614
272, 0.000275522
273, 0.000276438
274, 0.000277359
275, 0.00027824400000000003
276, 0.000279206
277, 0.00028012400000000003
278, 0.000281041
279, 0.000281934
280, 0.000282864
281, 0.000283759
282, 0.000284668
283, 0.00028556100000000004
284, 0.00028648300000000003
285, 0.000287407
286, 0.000288337
287, 0.00029143800000000004
288, 0.000292332
289, 0.000293217
290, 0.000294145
291, 0.000295068
292, 0.00029598300000000004
293, 0.000296896
294, 0.00029781400000000003
295, 0.000298707
296, 0.00029962
297, 0.000300512
298, 0.000301432
299, 0.000302323
300, 0.000303239
301, 0.00030411800000000003
302, 0.00030502000000000003
303, 0.000305935
304, 0.000306832
305, 0.000307736
306, 0.00030864600000000004
307, 0.00030953400000000004
308, 0.000310449
309, 0.000311361
310, 0.00031232300000000004
311, 0.00031321400000000003
312, 0.00031415800000000004
313, 0.00031504600000000003
314, 0.000315963
315, 0.00031684300000000003
316, 0.00031774500000000003
317, 0.000318642
318, 0.000319547
319, 0.00032046
320, 0.000321369
321, 0.000322244
322, 0.000323171
323, 0.000324051
324, 0.000324963
325, 0.000325848
326, 0.00032676300000000004
327, 0.00032766100000000003
328, 0.000328573
329, 0.000329461
330, 0.000330363
331, 0.000331268
332, 0.00033217
333, 0.000333059
334, 0.00033396500000000003
335, 0.000334856
336, 0.00033576200000000003
337, 0.00033665100000000004
338, 0.000337576
339, 0.000338463
340, 0.000339389
341, 0.000340308
342, 0.000341218
343, 0.00034210400000000003
344, 0.000343016
345, 0.000343901
346, 0.00034482100000000004
347, 0.000345704
348, 0.000346606
349, 0.00034750700000000005
350, 0.000348414
351, 0.00034930700000000004
352, 0.000350221
353, 0.000351099
354, 0.000352005
355, 0.00035301
356, 0.000353925
357, 0.00035481900000000003
358, 0.000355767
359, 0.000356659
360, 0.00035758100000000004
361, 0.000358467
362, 0.0003594
363, 0.00036028000000000004
364, 0.000361221
365, 0.00036210800000000004
366, 0.000363026
367, 0.000363925
368, 0.000364846
369, 0.000365736
370, 0.000366661
371, 0.00036970700000000004
372, 0.00037064000000000004
373, 0.00037153
374, 0.00037245800000000004
375, 0.00037334300000000005
376, 0.00037425500000000004
377, 0.00037514300000000004
378, 0.00037606
379, 0.00037694100000000005
380, 0.000377886
381, 0.000378805
382, 0.000379735
383, 0.00038061800000000005
384, 0.00038156500000000005
385, 0.000382458
386, 0.00038337500000000004
387, 0.00038425600000000003
388, 0.000385198
389, 0.000386093
390, 0.00038701
391, 0.000387926
392, 0.00038884
393, 0.000389757
394, 0.000390669
395, 0.000391567
396, 0.00039247100000000003
397, 0.00039336300000000004
398, 0.000394285
399, 0.000395179
400, 0.000396091
401, 0.00039696500000000005
402, 0.000397868
403, 0.00039875800000000003
404, 0.00039966100000000005
405, 0.000400544
406, 0.000401531
407, 0.00040241
408, 0.00040331700000000004
409, 0.00040420200000000004
410, 0.000405133
411, 0.000406011
412, 0.00040690100000000004
413, 0.00040778300000000005
414, 0.00040869
415, 0.000409599
416, 0.000410508
417, 0.00041139700000000003
418, 0.000412301
419, 0.0004132
420, 0.000414106
421, 0.00041501900000000003
422, 0.000415927
423, 0.00041682300000000003
424, 0.00041777000000000003
425, 0.000418685
426, 0.000419576
427, 0.000420448
428, 0.000421357
429, 0.00042224200000000003
430, 0.00042314100000000003
431, 0.00042406100000000005
432, 0.000424999
433, 0.00042586900000000005
434, 0.000426765
435, 0.00042764500000000004
436, 0.000428572
437, 0.00042945300000000005
438, 0.000430363
439, 0.00043125600000000003
440, 0.000432171
441, 0.000433063
442, 0.000433989
443, 0.00043488500000000003
444, 0.000439663
445, 0.00044054600000000005
446, 0.00044145800000000004
447, 0.000442341
448, 0.00044325800000000003
449, 0.00044414300000000003
450, 0.000445079
451, 0.00044596
452, 0.00044686000000000004
453, 0.000447746
454, 0.000448687
455, 0.00045172500000000004
456, 0.00045266100000000004
457, 0.00045358400000000004
458, 0.000454491
459, 0.00045537500000000005
460, 0.000456282
461, 0.00045717
462, 0.00045810400000000003
463, 0.000459098
464, 0.000460003
465, 0.00046088700000000005
466, 0.000461815
467, 0.00046270800000000004
468, 0.000463618
469, 0.00046450600000000006
470, 0.00046542400000000004
471, 0.00046632700000000005
472, 0.00046723800000000003
473, 0.000468135
474, 0.000469096
475, 0.00046998600000000004
476, 0.000470893
477, 0.00047177000000000005
478, 0.000472691
479, 0.00047357300000000003
480, 0.000474495
481, 0.00047541500000000003
482, 0.00047632
483, 0.00047721300000000004
484, 0.000478123
485, 0.000479008
486, 0.000479932
487, 0.00048084800000000003
488, 0.00048174400000000004
489, 0.00048262600000000005
490, 0.00048354100000000004
491, 0.00048442600000000004
492, 0.000485357
493, 0.00048625100000000004
494, 0.000487168
495, 0.00048808000000000006
496, 0.000489026
497, 0.00048992
498, 0.00049084
499, 0.0004917330000000001
500, 0.0004926420000000001
501, 0.000493527
502, 0.000494429
503, 0.000495324
504, 0.000496228
505, 0.000497128
506, 0.000498039
507, 0.000498927
508, 0.0004998600000000001
509, 0.000500776
510, 0.000501695
511, 0.0005025720000000001
512, 0.000503493
513, 0.000504416
514, 0.0005053330000000001
515, 0.000506223
516, 0.0005071380000000001
517, 0.000508029
518, 0.000508959
519, 0.0005098430000000001
520, 0.000510775
521, 0.0005116550000000001
522, 0.000512562
523, 0.0005134520000000001
524, 0.000514359
525, 0.000515247
526, 0.000516168
527, 0.0005171500000000001
528, 0.0005180870000000001
529, 0.000518997
530, 0.000519927
531, 0.000520839
532, 0.000521746
533, 0.000522653
534, 0.0005235680000000001
535, 0.0005244690000000001
536, 0.000525388
537, 0.000526297
538, 0.000527225
539, 0.000530183
540, 0.00053113
541, 0.000532052
542, 0.0005329810000000001
543, 0.0005339090000000001
544, 0.0005348530000000001
545, 0.000535781
546, 0.000536689
547, 0.000537616
548, 0.000538519
549, 0.0005394180000000001
550, 0.000540343
551, 0.000541252
552, 0.000542176
553, 0.000543085
554, 0.000544003
555, 0.000544902
556, 0.0005458080000000001
557, 0.0005467100000000001
558, 0.0005476260000000001
559, 0.0005485290000000001
560, 0.0005494180000000001
561, 0.00055031
562, 0.000551204
563, 0.000552105
564, 0.000552999
565, 0.000553897
566, 0.000554786
567, 0.000555682
568, 0.0005565720000000001
569, 0.000557468
570, 0.0005583560000000001
571, 0.00055928
572, 0.000560209
573, 0.000561101
574, 0.000562015
575, 0.000562922
576, 0.0005638370000000001
577, 0.00056473
578, 0.00056565
579, 0.0005665490000000001
580, 0.000567455
581, 0.0005683670000000001
582, 0.0005692760000000001
583, 0.000570189
584, 0.0005711020000000001
585, 0.000572019
586, 0.000572924
587, 0.000573798
588, 0.000574721
589, 0.000575614
590, 0.0005765340000000001
591, 0.000577425
592, 0.000578342
593, 0.000579221
594, 0.000580137
595, 0.000581027
596, 0.000581941
597, 0.0005828350000000001
598, 0.000583731
599, 0.0005897560000000001
600, 0.000590707
601, 0.0005916010000000001
602, 0.000592505
603, 0.0005934120000000001
604, 0.000594324
605, 0.0005952290000000001
606, 0.000596169
607, 0.0005971090000000001
608, 0.000598049
609, 0.000598936
610, 0.0005998290000000001
611, 0.0006007320000000001
612, 0.000601638
613, 0.0006025290000000001
614, 0.000603441
615, 0.0006043610000000001
616, 0.0006052540000000001
617, 0.000606166
618, 0.0006070930000000001
619, 0.0006079960000000001
620, 0.000608886
621, 0.000609781
622, 0.0006107010000000001
623, 0.0006136960000000001
624, 0.000614595
625, 0.0006154940000000001
626, 0.000616395
627, 0.0006172920000000001
628, 0.0006182210000000001
629, 0.0006191160000000001
630, 0.000620029
631, 0.000620937
632, 0.000621883
633, 0.0006227860000000001
634, 0.0006236960000000001
